Posting_Name,Department,Application_Date_time,Referral_Source,Clean_Date,Clean_Time,Referral_Count
Business Management Faculty - General Management - Anticipated for Fall 2018,Management,"October 02, 2017 at 07:18 AM",BYU-Idaho Employment Website,October 02 2017,7:18 AM,1
Religious Education Faculty - Anticipated for Fall 2018 (2 Openings),Religious Education,"October 02, 2017 at 08:15 AM",BYU-Idaho Employment Website,October 02 2017,8:15 AM,1
Business Management Faculty - General Management - Anticipated for Fall 2018,Management,"October 02, 2017 at 08:27 AM",Other,October 02 2017,8:27 AM,1
English Faculty - Anticipated for Fall 2018 (4 Openings),English,"October 02, 2017 at 09:19 AM",Referral by BYU-Idaho employee,October 02 2017,9:19 AM,1
Chemistry Faculty - Anticipated for Fall 2018,Chemistry,"October 02, 2017 at 10:08 AM",BYU-Idaho Employment Website,October 02 2017,10:08 AM,1
Art Faculty - Art History - Anticipated for Fall 2018,Art,"October 02, 2017 at 10:15 AM",Referral by someone other than a BYU-Idaho employee,October 02 2017,10:15 AM,1
Psychology Faculty - Anticipated for Fall 2018,Psychology,"October 02, 2017 at 01:01 PM",Other,October 02 2017,1:01 PM,1
Mathematics Faculty - Anticipated for Fall 2018 (2 Openings),Mathematics,"October 02, 2017 at 01:38 PM",BYU-Idaho Employment Website,October 02 2017,1:38 PM,1
Sociology Faculty - Anticipated for Fall 2018,Sociology and Social Work,"October 02, 2017 at 03:13 PM",Referral by BYU-Idaho employee,October 02 2017,3:13 PM,1
English Faculty - Anticipated for Fall 2018 (4 Openings),English,"October 02, 2017 at 03:45 PM",BYU-Idaho Employment Website,October 02 2017,3:45 PM,1
Chemistry Faculty - Anticipated for Fall 2018,Chemistry,"October 02, 2017 at 04:21 PM",Referral by BYU-Idaho employee,October 02 2017,4:21 PM,1
English Faculty - Anticipated for Fall 2018 (4 Openings),English,"October 02, 2017 at 05:47 PM",BYU-Idaho Employment Website,October 02 2017,5:47 PM,1
Chemistry Faculty - Anticipated for Fall 2018,Chemistry,"October 02, 2017 at 11:02 PM",Referral by someone other than a BYU-Idaho employee,October 02 2017,11:02 PM,1
Art Faculty - Art History - Anticipated for Fall 2018,Art,"October 03, 2017 at 09:36 AM",Referral by BYU-Idaho employee,October 03 2017,9:36 AM,1
Religious Education Faculty - Anticipated for Fall 2018 (2 Openings),Religious Education,"October 03, 2017 at 10:34 AM",BYU-Idaho Employment Website,October 03 2017,10:34 AM,1
Business Management Faculty - General Management - Anticipated for Fall 2018,Management,"October 03, 2017 at 12:55 PM",Other,October 03 2017,12:55 PM,1
Business Management Faculty - General Management - Anticipated for Fall 2018,Management,"October 03, 2017 at 01:36 PM",Other,October 03 2017,1:36 PM,1
Religious Education Faculty - Anticipated for Fall 2018 (2 Openings),Religious Education,"October 03, 2017 at 03:40 PM",BYU-Idaho Employment Website,October 03 2017,3:40 PM,1
Mathematics Faculty - Anticipated for Fall 2018 (2 Openings),Mathematics,"October 03, 2017 at 09:18 PM",BYU-Idaho Employment Website,October 03 2017,9:18 PM,1
Sociology Faculty - Anticipated for Fall 2018,Sociology and Social Work,"October 03, 2017 at 10:55 PM",Referral by BYU-Idaho employee,October 03 2017,10:55 PM,1
Art Faculty - Graphic Design - Anticipated for Fall 2018,Art,"October 03, 2017 at 10:55 PM",Referral by BYU-Idaho employee,October 03 2017,10:55 PM,1
Religious Education Faculty - Anticipated for Fall 2018 (2 Openings),Religious Education,"October 03, 2017 at 11:10 PM",Referral by BYU-Idaho employee,October 03 2017,11:10 PM,1
Chemistry Faculty - Anticipated for Fall 2018,Chemistry,"October 04, 2017 at 10:01 AM",Other,October 04 2017,10:01 AM,1
Chemistry Faculty - Anticipated for Fall 2018,Chemistry,"October 04, 2017 at 01:25 PM",BYU-Idaho Employment Website,October 04 2017,1:25 PM,1
Art Faculty - Art History - Anticipated for Fall 2018,Art,"October 04, 2017 at 03:38 PM",BYU-Idaho Employment Website,October 04 2017,3:38 PM,1
English Faculty - Anticipated for Fall 2018 (4 Openings),English,"October 04, 2017 at 04:11 PM",Other,October 04 2017,4:11 PM,1
Mathematics Faculty - Anticipated for Fall 2018 (2 Openings),Mathematics,"October 04, 2017 at 05:11 PM",BYU-Idaho Employment Website,October 04 2017,5:11 PM,1
Business Management Faculty - General Management - Anticipated for Fall 2018 (2 Openings),Management,"October 04, 2017 at 05:16 PM",BYU-Idaho Employment Website,October 04 2017,5:16 PM,1
Business Management Faculty - General Management - Anticipated for Fall 2018 (2 Openings),Management,"October 04, 2017 at 06:32 PM",Referral by someone other than a BYU-Idaho employee,October 04 2017,6:32 PM,1
Business Management Faculty - General Management - Anticipated for Fall 2018 (2 Openings),Management,"October 04, 2017 at 08:36 PM",BYU-Idaho Employment Website,October 04 2017,8:36 PM,1
Business Management Faculty - General Management - Anticipated for Fall 2018 (2 Openings),Management,"October 04, 2017 at 09:13 PM",Referral by BYU-Idaho employee,October 04 2017,9:13 PM,1
English Faculty - Anticipated for Fall 2018 (4 Openings),English,"October 04, 2017 at 09:18 PM",BYU-Idaho Employment Website,October 04 2017,9:18 PM,1
English Faculty - Anticipated for Fall 2018 (4 Openings),English,"October 05, 2017 at 12:32 AM",BYU-Idaho Employment Website,October 05 2017,12:32 AM,1
English Faculty - Anticipated for Fall 2018 (4 Openings),English,"October 05, 2017 at 02:37 AM",BYU-Idaho Employment Website,October 05 2017,2:37 AM,1
English Faculty - Anticipated for Fall 2018 (4 Openings),English,"October 05, 2017 at 08:58 AM",Referral by BYU-Idaho employee,October 05 2017,8:58 AM,1
Art Faculty - Art History - Anticipated for Fall 2018,Art,"October 05, 2017 at 09:02 AM",Referral by BYU-Idaho employee,October 05 2017,9:02 AM,1
Religious Education Faculty - Anticipated for Fall 2018 (2 Openings),Religious Education,"October 05, 2017 at 09:08 AM",BYU-Idaho Employment Website,October 05 2017,9:08 AM,1
Chemistry Faculty - Anticipated for Fall 2018,Chemistry,"October 05, 2017 at 09:20 AM",BYU-Idaho Employment Website,October 05 2017,9:20 AM,1
Chemistry Faculty - Anticipated for Fall 2018,Chemistry,"October 05, 2017 at 10:12 AM",Referral by BYU-Idaho employee,October 05 2017,10:12 AM,1
Construction Management Faculty - Anticipated for Fall 2018,Design and Construction Management,"October 05, 2017 at 10:38 AM",Other,October 05 2017,10:38 AM,1
English Faculty - Anticipated for Fall 2018 (4 Openings),English,"October 05, 2017 at 12:46 PM",Referral by BYU-Idaho employee,October 05 2017,12:46 PM,1
Sociology Faculty - Anticipated for Fall 2018,Sociology and Social Work,"October 05, 2017 at 02:19 PM",Referral by someone other than a BYU-Idaho employee,October 05 2017,2:19 PM,1
English Faculty - Anticipated for Fall 2018 (4 Openings),English,"October 05, 2017 at 03:11 PM",Alumni communication,October 05 2017,3:11 PM,1
Religious Education Faculty - Anticipated for Fall 2018 (2 Openings),Religious Education,"October 05, 2017 at 03:33 PM",Other,October 05 2017,3:33 PM,1
English Faculty - Anticipated for Fall 2018 (4 Openings),English,"October 05, 2017 at 05:19 PM",Other,October 05 2017,5:19 PM,1
Chemistry Faculty - Anticipated for Fall 2018,Chemistry,"October 05, 2017 at 05:56 PM",BYU-Idaho Employment Website,October 05 2017,5:56 PM,1
Mathematics Faculty - Anticipated for Fall 2018 (2 Openings),Mathematics,"October 05, 2017 at 08:05 PM",Other,October 05 2017,8:05 PM,1
Business Management Faculty - General Management - Anticipated for Fall 2018 (2 Openings),Management,"October 05, 2017 at 09:03 PM",BYU-Idaho Employment Website,October 05 2017,9:03 PM,1
Religious Education Faculty - Anticipated for Fall 2018 (2 Openings),Religious Education,"October 06, 2017 at 09:19 AM",BYU-Idaho Employment Website,October 06 2017,9:19 AM,1
Business Management Faculty - General Management - Anticipated for Fall 2018 (2 Openings),Management,"October 06, 2017 at 09:43 AM",BYU-Idaho Employment Website,October 06 2017,9:43 AM,1
CIT Faculty - Database Programming - Anticipated for Fall 2018,Computer Information Technology,"October 06, 2017 at 10:39 AM",Referral by BYU-Idaho employee,October 06 2017,10:39 AM,1
Religious Education Faculty - Anticipated for Fall 2018 (2 Openings),Religious Education,"October 06, 2017 at 11:51 AM",Referral by BYU-Idaho employee,October 06 2017,11:51 AM,1
Business Management Faculty - General Management - Anticipated for Fall 2018 (2 Openings),Management,"October 06, 2017 at 01:52 PM",Referral by someone other than a BYU-Idaho employee,October 06 2017,1:52 PM,1
Religious Education Faculty - Anticipated for Fall 2018 (2 Openings),Religious Education,"October 06, 2017 at 02:23 PM",BYU-Idaho Employment Website,October 06 2017,2:23 PM,1
Teacher Education Faculty - Anticipated for Fall 2018,Teacher Education,"October 06, 2017 at 03:09 PM",BYU-Idaho Employment Website,October 06 2017,3:09 PM,1
English Faculty - Anticipated for Fall 2018 (4 Openings),English,"October 06, 2017 at 03:11 PM",BYU-Idaho Employment Website,October 06 2017,3:11 PM,1
Business Management Faculty - General Management - Anticipated for Fall 2018 (2 Openings),Management,"October 06, 2017 at 03:47 PM",Referral by BYU-Idaho employee,October 06 2017,3:47 PM,1
Computer Science Faculty - Anticipated for Fall 2018,Computer Science & Elec Engineering,"October 06, 2017 at 04:57 PM",BYU-Idaho Employment Website,October 06 2017,4:57 PM,1
English Faculty - Anticipated for Fall 2018 (4 Openings),English,"October 06, 2017 at 07:44 PM",Facebook,October 06 2017,7:44 PM,1
Religious Education Faculty - Anticipated for Fall 2018 (2 Openings),Religious Education,"October 06, 2017 at 08:55 PM",BYU-Idaho Employment Website,October 06 2017,8:55 PM,1
Business Management Faculty - General Management - Anticipated for Fall 2018 (2 Openings),Management,"October 07, 2017 at 08:21 AM",BYU-Idaho Employment Website,October 07 2017,8:21 AM,1
Religious Education Faculty - Anticipated for Fall 2018 (2 Openings),Religious Education,"October 07, 2017 at 12:49 PM",BYU-Idaho Employment Website,October 07 2017,12:49 PM,1
Religious Education Faculty - Anticipated for Fall 2018 (2 Openings),Religious Education,"October 07, 2017 at 02:04 PM",Referral by BYU-Idaho employee,October 07 2017,2:04 PM,1
English Faculty - Anticipated for Fall 2018 (4 Openings),English,"October 07, 2017 at 03:00 PM",Other,October 07 2017,3:00 PM,1
English Faculty - Anticipated for Fall 2018 (4 Openings),English,"October 07, 2017 at 03:35 PM",BYU-Idaho Employment Website,October 07 2017,3:35 PM,1
Business Management Faculty - General Management - Anticipated for Fall 2018 (2 Openings),Management,"October 07, 2017 at 03:42 PM",BYU-Idaho Employment Website,October 07 2017,3:42 PM,1
Business Management Faculty - General Management - Anticipated for Fall 2018 (2 Openings),Management,"October 07, 2017 at 04:16 PM",Referral by BYU-Idaho employee,October 07 2017,4:16 PM,1
English Faculty - Anticipated for Fall 2018 (4 Openings),English,"October 07, 2017 at 04:16 PM",Other,October 07 2017,4:16 PM,1
English Faculty - Anticipated for Fall 2018 (4 Openings),English,"October 07, 2017 at 05:13 PM",Referral by BYU-Idaho employee,October 07 2017,5:13 PM,1
English Faculty - Anticipated for Fall 2018 (4 Openings),English,"October 07, 2017 at 05:24 PM",BYU-Idaho Employment Website,October 07 2017,5:24 PM,1
Chemistry Faculty - Anticipated for Fall 2018,Chemistry,"October 07, 2017 at 06:52 PM",BYU-Idaho Employment Website,October 07 2017,6:52 PM,1
English Faculty - Anticipated for Fall 2018 (4 Openings),English,"October 07, 2017 at 07:00 PM",BYU-Idaho Employment Website,October 07 2017,7:00 PM,1
Art Faculty - Art History - Anticipated for Fall 2018,Art,"October 07, 2017 at 07:16 PM",Referral by BYU-Idaho employee,October 07 2017,7:16 PM,1
Teacher Education Faculty - Anticipated for Fall 2018,Teacher Education,"October 07, 2017 at 07:18 PM",Other,October 07 2017,7:18 PM,1
Teacher Education Faculty - Anticipated for Fall 2018,Teacher Education,"October 07, 2017 at 07:48 PM",BYU-Idaho Employment Website,October 07 2017,7:48 PM,1
English Faculty - Anticipated for Fall 2018 (4 Openings),English,"October 07, 2017 at 07:58 PM",BYU-Idaho Employment Website,October 07 2017,7:58 PM,1
Religious Education Faculty - Anticipated for Fall 2018 (2 Openings),Religious Education,"October 08, 2017 at 09:06 PM",BYU-Idaho Employment Website,October 08 2017,9:06 PM,1
Teacher Education Faculty - Anticipated for Fall 2018,Teacher Education,"October 08, 2017 at 09:24 PM",Referral by BYU-Idaho employee,October 08 2017,9:24 PM,1
Religious Education Faculty - Anticipated for Fall 2018 (2 Openings),Religious Education,"October 08, 2017 at 11:10 PM",Other,October 08 2017,11:10 PM,1
Religious Education Faculty - Anticipated for Fall 2018 (2 Openings),Religious Education,"October 09, 2017 at 03:06 AM",Referral by someone other than a BYU-Idaho employee,October 09 2017,3:06 AM,1
Art Faculty - Graphic Design - Anticipated for Fall 2018,Art,"October 09, 2017 at 10:14 AM",LinkedIn,October 09 2017,10:14 AM,1
Art Faculty - Graphic Design - Anticipated for Fall 2018,Art,"October 09, 2017 at 10:21 AM",Referral by BYU-Idaho employee,October 09 2017,10:21 AM,1
Teacher Education Faculty - Anticipated for Fall 2018,Teacher Education,"October 09, 2017 at 12:10 PM",BYU-Idaho Employment Website,October 09 2017,12:10 PM,1
Biology Faculty - Anatomy & Physiology - Anticipated for Fall 2018,Biology,"October 09, 2017 at 12:11 PM",BYU-Idaho Employment Website,October 09 2017,12:11 PM,1
Religious Education Faculty - Anticipated for Fall 2018 (2 Openings),Religious Education,"October 09, 2017 at 12:12 PM",BYU-Idaho Employment Website,October 09 2017,12:12 PM,1
Art Faculty - Art History - Anticipated for Fall 2018,Art,"October 09, 2017 at 12:23 PM",Other,October 09 2017,12:23 PM,1
Psychology Faculty - Anticipated for Fall 2018,Psychology,"October 09, 2017 at 12:50 PM",BYU-Idaho Employment Website,October 09 2017,12:50 PM,1
Sociology Faculty - Anticipated for Fall 2018,Sociology and Social Work,"October 09, 2017 at 12:53 PM",BYU-Idaho Employment Website,October 09 2017,12:53 PM,1
English Faculty - Anticipated for Fall 2018 (4 Openings),English,"October 09, 2017 at 01:20 PM",Referral by BYU-Idaho employee,October 09 2017,1:20 PM,1
Art Faculty - Graphic Design - Anticipated for Fall 2018,Art,"October 09, 2017 at 01:42 PM",Referral by BYU-Idaho employee,October 09 2017,1:42 PM,1
English Faculty - Anticipated for Fall 2018 (4 Openings),English,"October 09, 2017 at 04:28 PM",Referral by BYU-Idaho employee,October 09 2017,4:28 PM,1
Sociology Faculty - Anticipated for Fall 2018,Sociology and Social Work,"October 09, 2017 at 04:42 PM",BYU-Idaho Employment Website,October 09 2017,4:42 PM,1
Computer Science Faculty - Anticipated for Fall 2018,Computer Science & Elec Engineering,"October 09, 2017 at 04:58 PM",Referral by BYU-Idaho employee,October 09 2017,4:58 PM,1
Mathematics Faculty - Anticipated for Fall 2018 (2 Openings),Mathematics,"October 09, 2017 at 05:02 PM",BYU-Idaho Employment Website,October 09 2017,5:02 PM,1
Chemistry Faculty - Anticipated for Fall 2018,Chemistry,"October 09, 2017 at 05:07 PM",BYU-Idaho Employment Website,October 09 2017,5:07 PM,1
English Faculty - Anticipated for Fall 2018 (4 Openings),English,"October 09, 2017 at 05:12 PM",BYU-Idaho Employment Website,October 09 2017,5:12 PM,1
Mathematics Faculty - Anticipated for Fall 2018 (2 Openings),Mathematics,"October 09, 2017 at 05:21 PM",BYU-Idaho Employment Website,October 09 2017,5:21 PM,1
English Faculty - Anticipated for Fall 2018 (4 Openings),English,"October 09, 2017 at 05:26 PM",Referral by someone other than a BYU-Idaho employee,October 09 2017,5:26 PM,1
Mathematics Faculty - Anticipated for Fall 2018 (2 Openings),Mathematics,"October 09, 2017 at 05:35 PM",Referral by BYU-Idaho employee,October 09 2017,5:35 PM,1
English Faculty - Anticipated for Fall 2018 (4 Openings),English,"October 09, 2017 at 07:16 PM",Referral by someone other than a BYU-Idaho employee,October 09 2017,7:16 PM,1
Religious Education Faculty - Anticipated for Fall 2018 (2 Openings),Religious Education,"October 09, 2017 at 08:04 PM",BYU-Idaho Employment Website,October 09 2017,8:04 PM,1
Business Management Faculty - General Management - Anticipated for Fall 2018 (2 Openings),Management,"October 09, 2017 at 08:32 PM",BYU-Idaho Employment Website,October 09 2017,8:32 PM,1
